shiptype,ton,length
Cargo ships,602,46
Cargo ships,602,46
Cargo ships,602,46
Cargo ships,602,45
Cargo ships,602,45
Cargo ships,602,45
Cargo ships,602,45
Cargo ships,602,43
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,40
Cargo ships,602,39
Cargo ships,602,38
Cargo ships,602,38
Cargo ships,602,37
Cargo ships,602,36
Cargo ships,602,35
Cargo ships,602,30
Cargo ships,602,30
Cargo ships,602,30
Cargo ships,602,30
Cargo ships,602,20
Cargo ships,602,16
Cargo ships,602,12
Cargo ships,602,10
Cargo ships,602,8
Cargo ships,634,51
Cargo ships,634,50
Cargo ships,634,50
Cargo ships,634,50
Cargo ships,634,49
Cargo ships,634,49
Cargo ships,634,49
Cargo ships,634,49
Cargo ships,634,49
Cargo ships,634,49
Cargo ships,634,49
Cargo ships,634,49
Cargo ships,634,49
Cargo ships,634,48
Cargo ships,634,47
Cargo ships,634,46
Cargo ships,634,46
Cargo ships,634,46
Cargo ships,634,45
Cargo ships,634,45
Cargo ships,634,45
Cargo ships,634,45
Cargo ships,634,45
Cargo ships,634,44
Cargo ships,634,44
Cargo ships,634,43
Cargo ships,634,41
Cargo ships,634,40
Cargo ships,634,40
Cargo ships,634,40
Cargo ships,634,39
Cargo ships,634,23
Cargo ships,634,5
Cargo ships,667,55
Cargo ships,667,55
Cargo ships,667,52
Cargo ships,667,52
Cargo ships,667,51
Cargo ships,667,51
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,50
Cargo ships,667,49
Cargo ships,667,48
Cargo ships,667,48
Cargo ships,667,48
Cargo ships,667,48
Cargo ships,667,48
Cargo ships,667,48
Cargo ships,667,48
Cargo ships,667,48
Cargo ships,667,47
Cargo ships,667,46
Cargo ships,667,46
Cargo ships,667,46
Cargo ships,667,45
Cargo ships,667,45
Cargo ships,667,45
Cargo ships,667,45
Cargo ships,667,45
Cargo ships,667,45
Cargo ships,667,45
Cargo ships,667,41
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,40
Cargo ships,667,35
Cargo ships,667,35
Cargo ships,667,35
Cargo ships,667,35
Cargo ships,667,35
Cargo ships,667,35
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,30
Cargo ships,667,22
Cargo ships,667,18
Cargo ships,667,15
Cargo ships,667,15
Cargo ships,667,10
Cargo ships,667,8
Cargo ships,667,5
Cargo ships,667,3
Cargo ships,701,54
Cargo ships,701,53
Cargo ships,701,53
Cargo ships,701,53
Cargo ships,701,53
Cargo ships,701,52
Cargo ships,701,52
Cargo ships,701,52
Cargo ships,701,52
Cargo ships,701,52
Cargo ships,701,52
Cargo ships,701,52
Cargo ships,701,52
Cargo ships,701,52
Cargo ships,701,52
Cargo ships,701,51
Cargo ships,701,51
Cargo ships,701,51
Cargo ships,701,51
Cargo ships,701,51
Cargo ships,701,51
Cargo ships,701,51
Cargo ships,701,51
Cargo ships,701,50
Cargo ships,701,50
Cargo ships,701,50
Cargo ships,701,50
Cargo ships,701,50
Cargo ships,701,50
Cargo ships,701,50
Cargo ships,701,50
Cargo ships,701,49
Cargo ships,701,49
Cargo ships,701,49
Cargo ships,701,49
Cargo ships,701,48
Cargo ships,701,48
Cargo ships,701,48
Cargo ships,701,47
Cargo ships,701,47
Cargo ships,701,45
Cargo ships,701,43
Cargo ships,701,41
Cargo ships,701,40
Cargo ships,701,40
Cargo ships,701,36
Cargo ships,701,28
Cargo ships,701,28
Cargo ships,701,21
Cargo ships,701,11
Cargo ships,736,58
Cargo ships,736,57
Cargo ships,736,54
Cargo ships,736,54
Cargo ships,736,53
Cargo ships,736,53
Cargo ships,736,53
Cargo ships,736,53
Cargo ships,736,53
Cargo ships,736,53
Cargo ships,736,53
Cargo ships,736,53
Cargo ships,736,53
Cargo ships,736,53
Cargo ships,736,53
Cargo ships,736,52
Cargo ships,736,52
Cargo ships,736,52
Cargo ships,736,52
Cargo ships,736,52
Cargo ships,736,52
Cargo ships,736,52
Cargo ships,736,52
Cargo ships,736,51
Cargo ships,736,51
Cargo ships,736,51
Cargo ships,736,51
Cargo ships,736,51
Cargo ships,736,50
Cargo ships,736,50
Cargo ships,736,50
Cargo ships,736,50
Cargo ships,736,50
Cargo ships,736,49
Cargo ships,736,49
Cargo ships,736,48
Cargo ships,736,47
Cargo ships,736,45
Cargo ships,736,40
Cargo ships,736,40
Cargo ships,736,40
Cargo ships,736,35
Cargo ships,736,26
Cargo ships,736,10
Cargo ships,736,8
Cargo ships,736,5
Cargo ships,736,5
Cargo ships,772,63
Cargo ships,772,57
Cargo ships,772,55
Cargo ships,772,55
Cargo ships,772,54
Cargo ships,772,54
Cargo ships,772,53
Cargo ships,772,53
Cargo ships,772,53
Cargo ships,772,53
Cargo ships,772,53
Cargo ships,772,52
Cargo ships,772,52
Cargo ships,772,52
Cargo ships,772,50
Cargo ships,772,50
Cargo ships,772,50
Cargo ships,772,50
Cargo ships,772,50
Cargo ships,772,50
Cargo ships,772,50
Cargo ships,772,50
Cargo ships,772,50
Cargo ships,772,50
Cargo ships,772,50
Cargo ships,772,50
Cargo ships,772,49
Cargo ships,772,47
Cargo ships,772,47
Cargo ships,772,45
Cargo ships,772,45
Cargo ships,772,43
Cargo ships,772,43
Cargo ships,772,30
Cargo ships,772,28
Cargo ships,772,10
Cargo ships,772,8
Cargo ships,772,5
Cargo ships,772,5
Cargo ships,772,3
Cargo ships,809,60
Cargo ships,809,59
Cargo ships,809,55
Cargo ships,809,54
Cargo ships,809,54
Cargo ships,809,54
Cargo ships,809,54
Cargo ships,809,54
Cargo ships,809,53
Cargo ships,809,53
Cargo ships,809,53
Cargo ships,809,53
Cargo ships,809,50
Cargo ships,809,50
Cargo ships,809,50
Cargo ships,809,50
Cargo ships,809,50
Cargo ships,809,50
Cargo ships,809,46
Cargo ships,809,46
Cargo ships,809,46
Cargo ships,809,46
Cargo ships,809,42
Cargo ships,809,40
Cargo ships,809,40
Cargo ships,809,40
Cargo ships,809,38
Cargo ships,809,38
Cargo ships,809,36
Cargo ships,809,32
Cargo ships,809,32
Cargo ships,809,32
Cargo ships,809,32
Cargo ships,809,32
Cargo ships,809,32
Cargo ships,809,10
Cargo ships,809,10
Cargo ships,848,54
Cargo ships,848,53
Cargo ships,848,53
Cargo ships,848,52
Cargo ships,848,52
Cargo ships,848,52
Cargo ships,848,52
Cargo ships,848,52
Cargo ships,848,51
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,50
Cargo ships,848,49
Cargo ships,848,48
Cargo ships,848,48
Cargo ships,848,46
Cargo ships,848,45
Cargo ships,848,45
Cargo ships,848,45
Cargo ships,848,40
Cargo ships,848,40
Cargo ships,848,40
Cargo ships,848,35
Cargo ships,848,35
Cargo ships,848,32
Cargo ships,848,30
Cargo ships,848,30
Cargo ships,848,30
Cargo ships,848,30
Cargo ships,848,29
Cargo ships,848,12
Cargo ships,848,10
Cargo ships,848,5
Cargo ships,848,5
Cargo ships,848,5
Cargo ships,887,58
Cargo ships,887,57
Cargo ships,887,57
Cargo ships,887,56
Cargo ships,887,56
Cargo ships,887,56
Cargo ships,887,55
Cargo ships,887,55
Cargo ships,887,53
Cargo ships,887,53
Cargo ships,887,53
Cargo ships,887,52
Cargo ships,887,52
Cargo ships,887,50
Cargo ships,887,50
Cargo ships,887,50
Cargo ships,887,50
Cargo ships,887,50
Cargo ships,887,48
Cargo ships,887,48
Cargo ships,887,48
Cargo ships,887,48
Cargo ships,887,46
Cargo ships,887,44
Cargo ships,887,40
Cargo ships,887,40
Cargo ships,887,40
Cargo ships,887,40
Cargo ships,887,40
Cargo ships,887,38
Cargo ships,887,38
Cargo ships,887,23
Cargo ships,887,15
Cargo ships,887,10
Cargo ships,887,10
Cargo ships,887,8
Cargo ships,887,8
Cargo ships,887,8
Cargo ships,887,6
Cargo ships,928,64
Cargo ships,928,60
Cargo ships,928,58
Cargo ships,928,57
Cargo ships,928,57
Cargo ships,928,57
Cargo ships,928,57
Cargo ships,928,57
Cargo ships,928,57
Cargo ships,928,55
Cargo ships,928,55
Cargo ships,928,55
Cargo ships,928,55
Cargo ships,928,54
Cargo ships,928,54
Cargo ships,928,54
Cargo ships,928,52
Cargo ships,928,52
Cargo ships,928,52
Cargo ships,928,52
Cargo ships,928,52
Cargo ships,928,51
Cargo ships,928,50
Cargo ships,928,50
Cargo ships,928,50
Cargo ships,928,50
Cargo ships,928,49
Cargo ships,928,48
Cargo ships,928,47
Cargo ships,928,44
Cargo ships,928,44
Cargo ships,928,7
Cargo ships,928,7
Cargo ships,928,6
Cargo ships,928,5
Cargo ships,928,5
Cargo ships,928,4
Cargo ships,971,60
Cargo ships,971,60
Cargo ships,971,60
Cargo ships,971,58
Cargo ships,971,58
Cargo ships,971,58
Cargo ships,971,58
Cargo ships,971,58
Cargo ships,971,58
Cargo ships,971,57
Cargo ships,971,56
Cargo ships,971,56
Cargo ships,971,56
Cargo ships,971,56
Cargo ships,971,55
Cargo ships,971,55
Cargo ships,971,55
Cargo ships,971,55
Cargo ships,971,55
Cargo ships,971,55
Cargo ships,971,55
Cargo ships,971,55
Cargo ships,971,55
Cargo ships,971,54
Cargo ships,971,54
Cargo ships,971,53
Cargo ships,971,53
Cargo ships,971,53
Cargo ships,971,52
Cargo ships,971,52
Cargo ships,971,51
Cargo ships,971,51
Cargo ships,971,50
Cargo ships,971,50
Cargo ships,971,48
Cargo ships,971,48
Cargo ships,971,48
Cargo ships,971,45
Cargo ships,971,45
Cargo ships,971,45
Cargo ships,971,38
Cargo ships,971,34
Cargo ships,971,34
Cargo ships,971,34
Cargo ships,971,30
Cargo ships,971,20
Cargo ships,971,12
Cargo ships,971,10
Cargo ships,971,8
Cargo ships,971,8
Cargo ships,971,8
Cargo ships,971,8
Cargo ships,971,6
Cargo ships,971,5
Cargo ships,971,5
Cargo ships,971,5
Cargo ships,971,5
Cargo ships,971,4
Cargo ships,1014,62
Cargo ships,1014,60
Cargo ships,1014,60
Cargo ships,1014,59
Cargo ships,1014,59
Cargo ships,1014,58
Cargo ships,1014,57
Cargo ships,1014,57
Cargo ships,1014,57
Cargo ships,1014,57
Cargo ships,1014,56
Cargo ships,1014,56
Cargo ships,1014,56
Cargo ships,1014,56
Cargo ships,1014,56
Cargo ships,1014,55
Cargo ships,1014,55
Cargo ships,1014,54
Cargo ships,1014,54
Cargo ships,1014,54
Cargo ships,1014,54
Cargo ships,1014,53
Cargo ships,1014,53
Cargo ships,1014,53
Cargo ships,1014,53
Cargo ships,1014,52
Cargo ships,1014,52
Cargo ships,1014,52
Cargo ships,1014,51
Cargo ships,1014,50
Cargo ships,1014,50
Cargo ships,1014,49
Cargo ships,1014,40
Cargo ships,1014,40
Cargo ships,1014,34
Cargo ships,1014,25
Cargo ships,1014,15
Cargo ships,1014,9
Cargo ships,1014,9
Cargo ships,1014,7
Cargo ships,1059,69
Cargo ships,1059,65
Cargo ships,1059,65
Cargo ships,1059,64
Cargo ships,1059,62
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,60
Cargo ships,1059,59
Cargo ships,1059,59
Cargo ships,1059,59
Cargo ships,1059,58
Cargo ships,1059,58
Cargo ships,1059,58
Cargo ships,1059,57
Cargo ships,1059,57
Cargo ships,1059,57
Cargo ships,1059,57
Cargo ships,1059,57
Cargo ships,1059,55
Cargo ships,1059,55
Cargo ships,1059,55
Cargo ships,1059,55
Cargo ships,1059,55
Cargo ships,1059,55
Cargo ships,1059,55
Cargo ships,1059,53
Cargo ships,1059,53
Cargo ships,1059,52
Cargo ships,1059,52
Cargo ships,1059,52
Cargo ships,1059,52
Cargo ships,1059,52
Cargo ships,1059,52
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,50
Cargo ships,1059,47
Cargo ships,1059,45
Cargo ships,1059,45
Cargo ships,1059,45
Cargo ships,1059,45
Cargo ships,1059,45
Cargo ships,1059,45
Cargo ships,1059,40
Cargo ships,1059,40
Cargo ships,1059,40
Cargo ships,1059,40
Cargo ships,1059,40
Cargo ships,1059,40
Cargo ships,1059,40
Cargo ships,1059,40
Cargo ships,1059,40
Cargo ships,1059,40
Cargo ships,1059,40
Cargo ships,1059,35
Cargo ships,1059,35
Cargo ships,1059,35
Cargo ships,1059,30
Cargo ships,1059,30
Cargo ships,1059,30
Cargo ships,1059,30
Cargo ships,1059,20
Cargo ships,1059,20
Cargo ships,1059,12
Cargo ships,1059,11
Cargo ships,1059,10
Cargo ships,1059,8
Cargo ships,1059,5
Cargo ships,1059,5
Cargo ships,1105,64
Cargo ships,1105,61
Cargo ships,1105,61
Cargo ships,1105,61
Cargo ships,1105,60
Cargo ships,1105,60
Cargo ships,1105,60
Cargo ships,1105,60
Cargo ships,1105,60
Cargo ships,1105,59
Cargo ships,1105,59
Cargo ships,1105,59
Cargo ships,1105,59
Cargo ships,1105,59
Cargo ships,1105,58
Cargo ships,1105,57
Cargo ships,1105,57
Cargo ships,1105,56
Cargo ships,1105,56
Cargo ships,1105,56
Cargo ships,1105,55
Cargo ships,1105,54
Cargo ships,1105,53
Cargo ships,1105,52
Cargo ships,1105,51
Cargo ships,1105,50
Cargo ships,1105,45
Cargo ships,1105,43
Cargo ships,1105,42
Cargo ships,1105,35
Cargo ships,1152,69
Cargo ships,1152,68
Cargo ships,1152,65
Cargo ships,1152,64
Cargo ships,1152,64
Cargo ships,1152,64
Cargo ships,1152,64
Cargo ships,1152,64
Cargo ships,1152,64
Cargo ships,1152,64
Cargo ships,1152,64
Cargo ships,1152,62
Cargo ships,1152,62
Cargo ships,1152,62
Cargo ships,1152,62
Cargo ships,1152,62
Cargo ships,1152,62
Cargo ships,1152,62
Cargo ships,1152,61
Cargo ships,1152,61
Cargo ships,1152,61
Cargo ships,1152,61
Cargo ships,1152,61
Cargo ships,1152,60
Cargo ships,1152,60
Cargo ships,1152,60
Cargo ships,1152,60
Cargo ships,1152,60
Cargo ships,1152,60
Cargo ships,1152,60
Cargo ships,1152,60
Cargo ships,1152,60
Cargo ships,1152,60
Cargo ships,1152,60
Cargo ships,1152,60
Cargo ships,1152,59
Cargo ships,1152,59
Cargo ships,1152,58
Cargo ships,1152,58
Cargo ships,1152,58
Cargo ships,1152,58
Cargo ships,1152,58
Cargo ships,1152,57
Cargo ships,1152,57
Cargo ships,1152,57
Cargo ships,1152,57
Cargo ships,1152,56
Cargo ships,1152,55
Cargo ships,1152,52
Cargo ships,1152,52
Cargo ships,1152,51
Cargo ships,1152,50
Cargo ships,1152,50
Cargo ships,1152,49
Cargo ships,1152,47
Cargo ships,1152,47
Cargo ships,1152,38
Cargo ships,1152,37
Cargo ships,1152,36
Cargo ships,1152,36
Cargo ships,1152,36
Cargo ships,1152,36
Cargo ships,1152,8
Cargo ships,1201,67
Cargo ships,1201,65
Cargo ships,1201,65
Cargo ships,1201,65
Cargo ships,1201,63
Cargo ships,1201,63
Cargo ships,1201,63
Cargo ships,1201,63
Cargo ships,1201,63
Cargo ships,1201,63
Cargo ships,1201,63
Cargo ships,1201,62
Cargo ships,1201,62
Cargo ships,1201,61
Cargo ships,1201,61
Cargo ships,1201,61
Cargo ships,1201,61
Cargo ships,1201,60
Cargo ships,1201,60
Cargo ships,1201,60
Cargo ships,1201,60
Cargo ships,1201,60
Cargo ships,1201,60
Cargo ships,1201,60
Cargo ships,1201,60
Cargo ships,1201,60
Cargo ships,1201,60
Cargo ships,1201,59
Cargo ships,1201,59
Cargo ships,1201,59
Cargo ships,1201,58
Cargo ships,1201,57
Cargo ships,1201,56
Cargo ships,1201,55
Cargo ships,1201,55
Cargo ships,1201,55
Cargo ships,1201,51
Cargo ships,1201,50
Cargo ships,1201,50
Cargo ships,1201,50
Cargo ships,1201,27
Cargo ships,1201,13
Cargo ships,1251,68
Cargo ships,1251,67
Cargo ships,1251,66
Cargo ships,1251,66
Cargo ships,1251,65
Cargo ships,1251,65
Cargo ships,1251,65
Cargo ships,1251,65
Cargo ships,1251,65
Cargo ships,1251,65
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,64
Cargo ships,1251,63
Cargo ships,1251,63
Cargo ships,1251,63
Cargo ships,1251,63
Cargo ships,1251,63
Cargo ships,1251,63
Cargo ships,1251,63
Cargo ships,1251,63
Cargo ships,1251,62
Cargo ships,1251,62
Cargo ships,1251,62
Cargo ships,1251,62
Cargo ships,1251,62
Cargo ships,1251,62
Cargo ships,1251,62
Cargo ships,1251,62
Cargo ships,1251,62
Cargo ships,1251,62
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,61
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,60
Cargo ships,1251,59
Cargo ships,1251,59
Cargo ships,1251,59
Cargo ships,1251,59
Cargo ships,1251,59
Cargo ships,1251,59
Cargo ships,1251,59
Cargo ships,1251,59
Cargo ships,1251,59
Cargo ships,1251,59
Cargo ships,1251,59
Cargo ships,1251,58
Cargo ships,1251,58
Cargo ships,1251,58
Cargo ships,1251,57
Cargo ships,1251,55
Cargo ships,1251,55
Cargo ships,1251,52
Cargo ships,1251,52
Cargo ships,1251,50
Cargo ships,1251,50
Cargo ships,1251,49
Cargo ships,1251,37
Cargo ships,1251,37
Cargo ships,1251,35
Cargo ships,1251,16
Cargo ships,1251,6
